rhoP,theta,s,open_regime,closed_regime,final_regime,B_open,B_closed,P_open,P_closed,U_open,U_closed
0.1,0.2189473684210526,0.9789473684210527,open,open,open,0.017751551704667443,0.053922918584530806,0.9068856303080302,0.7869361426344171,0.11308916337748695,0.3209363184339631
0.1,0.2189473684210526,1.0473684210526315,open,open,open,0.01808551736447658,0.05930114495308212,0.9056121709585421,0.7712199792226345,0.11309167458590207,0.32214864815329114
0.1,0.2189473684210526,1.1157894736842104,open,closed,bistable,0.018436183795111055,0.996401238876701,0.9042944584756399,0.08490768861497897,0.11309433558214975,0.7672223617604033
0.1,0.2189473684210526,1.1842105263157894,open,closed,bistable,0.018804357684856693,1.0,0.9029315162624181,0.07162382324235841,0.11309715589728515,0.7727760233527304
0.1,0.2189473684210526,1.2526315789473683,open,closed,bistable,0.019190878653550028,1.0,0.9015224062349424,0.06430608013106999,0.11310014565536294,0.775169611354889
0.1,0.2189473684210526,1.3210526315789475,open,closed,bistable,0.019590729868013232,1.0,0.9000762695494788,0.05935967104827516,0.1133722022957239,0.7765283893082274
0.1,0.2189473684210526,1.3894736842105264,open,closed,bistable,0.0200162964452542,1.0,0.8985606795629265,0.05587031642752067,0.11364581268530069,0.7773679126785028
0.1,0.2189473684210526,1.4578947368421054,open,closed,bistable,0.02046885689520299,1.0,0.8969739329805,0.053451475140295836,0.11392095587508727,0.7779153185528664
0.1,0.2189473684210526,1.5263157894736843,open,closed,bistable,0.020949739743504954,1.0,0.8953143751027329,0.051894196900779295,0.11419761452579731,0.7782879620696476
0.1,0.2189473684210526,1.5947368421052632,open,closed,bistable,0.02146722749026494,1.0,0.8935426004590664,0.05051493816195642,0.11475095051424676,0.7785205346789283
0.1,0.2189473684210526,1.6631578947368422,open,closed,bistable,0.022012407403935796,1.0,0.8917200954785685,0.04975714190234927,0.11503177289310226,0.7786907899740233
0.1,0.2189473684210526,1.731578947368421,open,closed,bistable,0.022590339176230986,1.0,0.8898198518584853,0.04906711319516973,0.11531405399134548,0.77879938658267
0.1,0.2189473684210526,1.8,open,closed,bistable,0.023202552403247992,1.0,0.8878405104775344,0.04857773324251063,0.11559779231889748,0.7788744078759996
0.1,0.23157894736842105,0.5,open,open,open,0.014601995143337628,0.023822225130747214,0.9146394325195415,0.877445918948852,0.11307033927920385,0.3159054444568431
0.1,0.23157894736842105,0.5684210526315789,open,open,open,0.014779081083478569,0.025733661666817818,0.9136444549052503,0.8659325307834723,0.11307173721001987,0.31621834770163354
0.1,0.23157894736842105,0.6368421052631579,open,open,open,0.014965160896504482,0.02794189252138341,0.9126123314059944,0.853495997681459,0.11307321364133738,0.3165981599854382
0.1,0.23157894736842105,0.7052631578947368,open,open,open,0.015160694209117696,0.03039978213092407,0.9115419462628364,0.8403348936604204,0.11307477342633941,0.317047201576103
0.1,0.23157894736842105,0.7736842105263158,open,open,open,0.015366163357370894,0.03317440505998131,0.9104321805192306,0.8263879904624898,0.11307642173689247,0.3175846035354026
0.1,0.23157894736842105,0.8421052631578947,open,open,open,0.015582074320524558,0.036300434127697526,0.9092819158054207,0.8116659327975254,0.11307816408378554,0.31822497909758424
0.1,0.23157894736842105,0.9105263157894737,open,open,open,0.015808957660400913,0.039729282015762986,0.9080900385431859,0.7964075716673238,0.11308000633792512,0.3189656300014552
0.1,0.23157894736842105,0.9789473684210527,open,open,open,0.016047369460056218,0.04360365218023724,0.906855444587888,0.7803872473774237,0.11308195475246301,0.31984316628293596
0.1,0.23157894736842105,1.0473684210526315,open,open,open,0.016297892254433528,0.047869153007443196,0.9055770443213437,0.7638549413081562,0.11308401598581994,0.3208566930249695
0.1,0.23157894736842105,1.1157894736842104,open,open,open,0.01656113594435553,0.05258019205844395,0.9042537682046068,0.7467771246919258,0.11308619712555278,0.3220298386946461
0.1,0.23157894736842105,1.1842105263157894,open,closed,bistable,0.01683773868375906,1.0,0.9028845727944104,0.07040431526515555,0.11308850571298817,0.7713674177903207
0.1,0.23157894736842105,1.2526315789473683,open,closed,bistable,0.01712836772845493,1.0,0.9014684472205312,0.06352159039194429,0.11309094976852493,0.7745183769863101
0.1,0.23157894736842105,1.3210526315789475,open,closed,bistable,0.017433720232908793,1.0,0.9000044201138414,0.058804871716172595,0.11309353781748056,0.7761862141830475
0.1,0.23157894736842105,1.3894736842105264,open,closed,bistable,0.01775452397958144,1.0,0.8984915669661263,0.05553695271509419,0.1130962789163257,0.777178003981297
0.1,0.23157894736842105,1.4578947368421054,open,closed,bistable,0.018091538023240507,1.0,0.8969290178930462,0.053264922823034626,0.11309918267911648,0.7778049463048122
0.1,0.23157894736842105,1.5263157894736843,open,closed,bistable,0.018431160280600555,1.0,0.8952926920489189,0.051691104166483745,0.11337112480807912,0.7782147802087946
0.1,0.23157894736842105,1.5947368421052632,open,closed,bistable,0.018793474209692452,1.0,0.8935813815529843,0.05051586939673018,0.11364460994868791,0.7784829110008054
0.1,0.23157894736842105,1.6631578947368422,open,closed,bistable,0.019188719777927996,1.0,0.8918417574166471,0.04975758121131469,0.11364812200354946,0.7786673288703069
0.1,0.23157894736842105,1.731578947368421,open,closed,bistable,0.019597099825039297,1.0,0.8899886050652449,0.049067326829727254,0.11392336974286267,0.778784201936185
0.1,0.23157894736842105,1.8,open,closed,bistable,0.020031650770960828,1.0,0.8880560241230203,0.048577836853267574,0.11420013763275869,0.7788645897246239
0.1,0.2442105263157895,0.5,open,open,open,0.013693663670202538,0.02016345603742961,0.9146330710854192,0.8766420868735372,0.11306679732627764,0.3156530971839355
0.1,0.2442105263157895,0.5684210526315789,open,open,open,0.013825756335348618,0.021639417409012582,0.9136365733080052,0.86462202795466,0.11306797949931421,0.3159170081462161
0.1,0.2442105263157895,0.6368421052631579,open,open,open,0.013964606063762557,0.02334524789253757,0.912602709117912,0.8515878326482359,0.11306922586411994,0.3162357315733108
0.1,0.2442105263157895,0.7052631578947368,open,open,open,0.014110564126133419,0.025211957313171388,0.9115303360913227,0.8378069560083761,0.11307054026573056,0.31660630945042256
0.1,0.2442105263157895,0.7736842105263158,open,open,open,0.01426399990078781,0.027376249922253036,0.9104183057770938,0.8230533947387435,0.11307192679700506,0.31705735614986
0.1,0.2442105263157895,0.8421052631578947,open,open,open,0.014425301720403138,0.029738689281571813,0.9092654672266407,0.8076727813570332,0.11307338981458352,0.31757998595781994
0.1,0.2442105263157895,0.9105263157894737,open,open,open,0.014594877741158554,0.03244836027755557,0.9080706709285624,0.7914174563209051,0.11307493395570396,0.31820678620671405
0.1,0.2442105263157895,0.9789473684210527,open,open,open,0.014773156831781549,0.03547009192891418,0.906832773165492,0.774531672088371,0.11307656415588647,0.318937853853942
0.1,0.2442105263157895,1.0473684210526315,open,open,open,0.014960589479271352,0.03884765304443297,0.9055506408075001,0.7570437441567969,0.11307828566749131,0.3197900010368655
0.1,0.2442105263157895,1.1157894736842104,open,open,open,0.015157648707302004,0.04263166863947307,0.9042231565525314,0.7389378185540859,0.11308010407914308,0.32078537827337944
0.1,0.2442105263157895,1.1842105263157894,open,closed,bistable,0.015364831002416814,0.9739335287675219,0.9028492246194604,0.06949651604022924,0.11308202533600965,0.7657741096066583
0.1,0.2442105263157895,1.2526315789473683,open,closed,bistable,0.01558265724210839,1.0,0.9014277768936074,0.06181903826784387,0.11308405576090608,0.7735681703733178
0.1,0.2442105263157895,1.3210526315789475,open,closed,bistable,0.01581167361772789,1.0,0.8999577795177698,0.05800183695774023,0.11308620207618533,0.7757025307224314
0.1,0.2442105263157895,1.3894736842105264,open,closed,bistable,0.016052452543867227,1.0,0.8984382399140406,0.05504426947850697,0.11308847142635722,0.7769115282562339
0.1,0.2442105263157895,1.4578947368421054,open,closed,bistable,0.016305593544403408,1.0,0.8968682142129988,0.05289262393789688,0.1130908714013604,0.777645733440879
0.1,0.2442105263157895,1.5263157894736843,open,closed,bistable,0.016571724103773375,1.0,0.895246815057202,0.05148989085994845,0.11309341006038934,0.7781203337155408
0.1,0.2442105263157895,1.5947368421052632,open,closed,bistable,0.016851500470256128,1.0,0.8935732197355685,0.05030339968402546,0.11309609595615383,0.7784204677688216
0.1,0.2442105263157895,1.6631578947368422,open,closed,bistable,0.01714560839607297,1.0,0.8918466785942495,0.04953705972630126,0.11309893815941854,0.7786237545725574
0.1,0.2442105263157895,1.731578947368421,open,closed,bistable,0.017454763796978537,1.0,0.8900665236582271,0.04906761471348294,0.11310194628363955,0.7787637998915022
0.1,0.2442105263157895,1.8,open,closed,bistable,0.01775994750267755,1.0,0.8881596932542181,0.04857797645837776,0.1133740041070566,0.7788513865708676
0.1,0.25684210526315787,0.5,open,open,open,0.0130171916974938,0.01746903724435031,0.9146283229752454,0.8758951950068914,0.11306415952473023,0.315467707293897
0.1,0.25684210526315787,0.5684210526315789,open,open,open,0.013115600654514462,0.018593430719131058,0.9136306883155524,0.86347800831958,0.11306518030198852,0.3156915707273655
0.1,0.25684210526315787,0.6368421052631579,open,open,open,0.013219070569923797,0.019841034492350237,0.9125955214641361,0.8500788424162392,0.11306625446975796,0.31595289679168403
0.1,0.25684210526315787,0.7052631578947368,open,open,open,0.013327867878626689,0.021287025045627184,0.911521659752241,0.8356458241165521,0.11306738509825491,0.3162668210297281
0.1,0.25684210526315787,0.7736842105263158,open,open,open,0.013442273172267984,0.022927263671826556,0.9104079322925398,0.8202741332345255,0.11306857544899011,0.3166403376782989
0.1,0.25684210526315787,0.8421052631578947,open,open,open,0.01356258191778256,0.024764774091949337,0.9092531633029058,0.8040522333921032,0.11306982898696702,0.31708102352125744
0.1,0.25684210526315787,0.9105263157894737,open,open,open,0.013689105203834494,0.026822856267338966,0.9080561758203135,0.7870588596552328,0.11307114939358388,0.31759821630290286
0.1,0.25684210526315787,0.9789473684210527,open,open,open,0.01382217051461216,0.029191200864794088,0.90681579582218,0.769205571450796,0.11307254058026221,0.3182148160016204
0.1,0.25684210526315787,1.0473684210526315,open,open,open,0.013962122530090668,0.03178629816610012,0.9055308567695809,0.7509275914631288,0.11307400670282285,0.3189179442259863
0.1,0.25684210526315787,1.1157894736842104,open,open,open,0.014109323951454375,0.034744513478371104,0.9042002045831311,0.7319597984936582,0.11307555217662889,0.3197459102563658
0.1,0.25684210526315787,1.1842105263157894,open,open,open,0.014264156349878982,0.038068258743437285,0.9028227030578112,0.7124205300448934,0.11307718169251064,0.32071015805183545
0.1,0.25684210526315787,1.2526315789473683,open,closed,bistable,0.014427021036297654,0.9896669323104288,0.9013972397176397,0.058969061329763754,0.11307890023348355,0.770820252060685
0.1,0.25684210526315787,1.3210526315789475,open,closed,bistable,0.014598339949107128,1.0,0.899922732104799,0.05635301045881045,0.11308071309226342,0.7750093778520551
0.1,0.25684210526315787,1.3894736842105264,open,closed,bistable,0.014778556555997881,1.0,0.8983981344906039,0.05424112581894035,0.11308262588957874,0.7765317593078577
0.1,0.25684210526315787,1.4578947368421054,open,closed,bistable,0.014968136765205736,1.0,0.8968224449876446,0.05252724294118006,0.11308464459326897,0.7774335750179017
0.1,0.25684210526315787,1.5263157894736843,open,closed,bistable,0.015167569840469502,1.0,0.8951947130335949,0.051089201946430414,0.11308677553814851,0.7779848029616405
0.1,0.25684210526315787,1.5947368421052632,open,closed,bistable,0.015377369312827798,1.0,0.893514047207646,0.05009256071717271,0.1130890254466051,0.7783399264253174
0.1,0.25684210526315787,1.6631578947368422,open,closed,bistable,0.015598073881088987,1.0,0.8917796233305466,0.04953788547244167,0.11309140144988468,0.7785798452784193
0.1,0.25684210526315787,1.731578947368421,open,closed,bistable,0.015830248291348405,1.0,0.8899906927889438,0.04884240479881271,0.11309391110999882,0.7787260331144861
0.1,0.25684210526315787,1.8,open,closed,bistable,0.01607448418430109,1.0,0.888146591014487,0.04857816457192192,0.11309656244216909,0.7788336421154591
0.1,0.2694736842105263,0.5,open,open,open,0.012513816684871688,0.01540129414303937,0.9146247839957234,0.8754125114682222,0.1130621967101511,0.31532197351620794
0.1,0.2694736842105263,0.5684210526315789,open,open,open,0.012587063433999363,0.016233362213165986,0.9136263007139745,0.8627299836775795,0.11306309699402128,0.31551110876339183
0.1,0.2694736842105263,0.6368421052631579,open,open,open,0.012664092089653902,0.017206865810132307,0.9125901610187117,0.8488441427446605,0.11306404254992859,0.3157376021889401
0.1,0.2694736842105263,0.7052631578947368,open,open,open,0.012745103613286218,0.01832399406677263,0.911515186959094,0.8338566046411542,0.11306503585798104,0.31600636475479527
0.1,0.2694736842105263,0.7736842105263158,open,open,open,0.012830309880279727,0.019554990377341902,0.9104001906875144,0.817943270912366,0.11306607954536468,0.316318068847957
0.1,0.2694736842105263,0.8421052631578947,open,open,open,0.012919934265274763,0.020912192883714962,0.9092439776204405,0.8011755490421728,0.11306717639541118,0.31667944839238904
0.1,0.2694736842105263,0.9105263157894737,open,open,open,0.013014212254873411,0.022548034476211332,0.9080453499767265,0.7832201603595011,0.11306832935720225,0.31712425350664947
0.1,0.2694736842105263,0.9789473684210527,open,open,open,0.013113392088176818,0.0243021618464075,0.9068031107102649,0.7647548026514888,0.11306954155573654,0.3176260165852325
0.1,0.2694736842105263,1.0473684210526315,open,open,open,0.013217735425446502,0.026321400026992924,0.905516067851131,0.7455241973525224,0.11307081630268602,0.3182174932269971
0.1,0.2694736842105263,1.1157894736842104,open,open,open,0.013327518044982617,0.02863033980248669,0.9041830392658315,0.7256207395599278,0.11307215710776825,0.3189112110590606
0.1,0.2694736842105263,1.1842105263157894,open,open,open,0.013443030568070457,0.03119800514831276,0.9028028578429775,0.705311193139958,0.11307356769076295,0.31970649680317453
0.1,0.2694736842105263,1.2526315789473683,open,closed,bistable,0.013564579211555907,0.9268216368595747,0.9013743771055415,0.04878891372074115,0.11307505199419934,0.760600576284388
0.1,0.2694736842105263,1.3210526315789475,open,closed,bistable,0.013692486567260497,1.0,0.899896477244827,0.050979271664208924,0.11307661419673971,0.7750008746247381
0.1,0.2694736842105263,1.3894736842105264,open,closed,bistable,0.013827092407034905,1.0,0.8983680715644395,0.05285166232233912,0.11307825872728894,0.7759957881110553
0.1,0.2694736842105263,1.4578947368421054,open,closed,bistable,0.013968754511759988,1.0,0.8967881133148743,0.05162348207267245,0.11307999027984726,0.7771233264096532
0.1,0.2694736842105263,1.5263157894736843,open,closed,bistable,0.014117849522034724,1.0,0.8951556028909537,0.05069457113164645,0.11308181382913528,0.7778063059399608
0.1,0.2694736842105263,1.5947368421052632,open,closed,bistable,0.01427477380762348,1.0,0.8934695953554358,0.04988356302949986,0.11308373464700217,0.7782329609780073
0.1,0.2694736842105263,1.6631578947368422,open,closed,bistable,0.014439944351965755,1.0,0.8917292082427056,0.04931906157579548,0.11308575831963436,0.7785092852602333
0.1,0.2694736842105263,1.731578947368421,open,closed,bistable,0.014613799647163295,1.0,0.8899336295869732,0.04884294586304455,0.11308789076556668,0.7786878030055893
0.1,0.2694736842105263,1.8,open,closed,bistable,0.01479680059384552,1.0,0.8880821261099465,0.04857841851092623,0.11309013825449529,0.7788096609202738
0.1,0.28210526315789475,0.5,open,open,open,0.012139480005022529,0.013892422150321165,0.9146221489918107,0.8749642958351116,0.11306073706785473,0.3152162863704609
